feature,distribution,value
EAS_z,null,0.31603634496830535
EAS_z,null,0.1937753916163898
EAS_z,null,0.4479856849524566
EAS_z,null,-0.23899715701093976
EAS_z,null,-0.11908266904218848
EAS_z,null,0.29496942549708055
EAS_z,null,0.0766226303509292
EAS_z,null,-0.06929828165100434
EAS_z,null,-0.01527134682571162
EAS_z,null,0.028439321782889156
EAS_z,null,-0.27682317229259723
EAS_z,null,0.23352751865823257
EAS_z,null,-0.24572125352674573
EAS_z,null,-0.14594246340252864
EAS_z,null,-0.013916195623248695
EAS_z,null,0.10585462271840727
EAS_z,null,0.08453153621945464
EAS_z,null,-0.010930824200056
EAS_z,null,-0.0631372295433321
EAS_z,null,0.03738111459480225
EAS_z,null,0.05436932470697371
EAS_z,null,-0.22194247651030508
EAS_z,null,-0.028487634442789924
EAS_z,null,0.09479724781739729
EAS_z,null,0.24918968086034007
EAS_z,null,-0.22235061742721202
EAS_z,null,-0.17445994907586784
EAS_z,null,0.035572435342468546
EAS_z,null,0.221727418700487
EAS_z,null,-0.17085771265821426
EAS_z,null,0.08908679604294223
EAS_z,null,-0.3666175053388368
EAS_z,null,0.18331082814760033
EAS_z,null,0.06911566505537517
EAS_z,null,0.14832414822210677
EAS_z,null,-0.06058527818693873
EAS_z,null,-0.010448088997430813
EAS_z,null,0.11231812005828444
EAS_z,null,0.18181214576779667
EAS_z,null,-0.35282681661989207
EAS_z,null,-0.29703923590793707
EAS_z,null,-0.3327474568930745
EAS_z,null,0.07779440099886735
EAS_z,null,0.09721901349260627
EAS_z,null,-0.14723168599805447
EAS_z,null,-0.048055807302728064
EAS_z,null,-0.06502290481172884
EAS_z,null,0.011925276064965304
EAS_z,null,-0.3544741108703097
EAS_z,null,-0.2324052972691332
EAS_z,null,-0.13568611835906072
EAS_z,null,-0.2582188288219106
EAS_z,null,-0.06281124439039609
EAS_z,null,0.2630685844312605
EAS_z,null,0.2480868225976154
EAS_z,null,0.1924368198354956
EAS_z,null,0.24367389299880732
EAS_z,null,0.133741482495257
EAS_z,null,-0.07753505743974057
EAS_z,null,-0.2917479823988958
EAS_z,null,-0.2044079846214353
EAS_z,null,-0.2918989680249377
EAS_z,null,-0.06366473872102675
EAS_z,null,0.26910408300412647
EAS_z,null,-0.33703761277798494
EAS_z,null,0.17083251258214083
EAS_z,null,0.05466028989342504
EAS_z,null,0.35413211459470434
EAS_z,null,-0.2217142665405379
EAS_z,null,0.036524937987514675
EAS_z,null,0.19025641096018014
EAS_z,null,0.20040979463353906
EAS_z,null,-0.4484210437955567
EAS_z,null,-0.06647251771773915
EAS_z,null,-0.1209274717755418
EAS_z,null,-0.20957393094282586
EAS_z,null,-0.026325191877350565
EAS_z,null,0.10053705570589974
EAS_z,null,-0.031074970552765015
EAS_z,null,-0.09226204780936029
EAS_z,null,0.18325143433191662
EAS_z,null,-0.5363078855868855
EAS_z,null,-0.17157909289692289
EAS_z,null,-0.16387397591395256
EAS_z,null,0.23981795754171503
EAS_z,null,0.057087635641665475
EAS_z,null,-0.06373636182127007
EAS_z,null,0.2199798673799795
EAS_z,null,0.02295494236016858
EAS_z,null,0.22979465147104336
EAS_z,null,-0.2764721160048813
EAS_z,null,0.14877009420781726
EAS_z,null,0.23937664833793837
EAS_z,null,0.05247837727178675
EAS_z,null,0.06319351940765337
EAS_z,null,-0.02753668707928941
EAS_z,null,0.025426831151785546
EAS_z,null,-0.21080841701745845
EAS_z,null,0.32883966080644106
EAS_z,null,0.005691562154883039
EAS_z,null,-0.5463558194463293
EAS_z,null,0.22681237643336494
EAS_z,null,-0.19895143445348484
EAS_z,null,-0.18108080635319918
EAS_z,null,-0.20521102305131214
EAS_z,null,-0.2084490414736748
EAS_z,null,0.18198235988539346
EAS_z,null,-0.10580193027323252
EAS_z,null,-0.04383056662444436
EAS_z,null,-0.045122357918561534
EAS_z,null,-0.33726301005141746
EAS_z,null,-0.08385477917532563
EAS_z,null,-0.06407759066939346
EAS_z,null,-0.14736431085811685
EAS_z,null,0.40098053543352147
EAS_z,null,0.12197084567189106
EAS_z,null,-0.1893123215567568
EAS_z,null,-0.3380422566043555
EAS_z,null,0.050274722129106934
EAS_z,null,0.35231164741198495
EAS_z,null,0.2602186293151952
EAS_z,null,-0.06346128730055374
EAS_z,null,0.1727803303910486
EAS_z,null,-0.02432818948671757
EAS_z,null,0.3350974865964857
EAS_z,null,-0.02993531033515956
EAS_z,null,-0.2711297294312891
EAS_z,null,0.06215630767895066
EAS_z,null,0.21068153667629794
EAS_z,null,0.28073703710551884
EAS_z,null,-0.016407934526379227
EAS_z,null,-0.27679684701999036
EAS_z,null,-0.12170720932014283
EAS_z,null,0.2940946978184012
EAS_z,null,0.5123106321439916
EAS_z,null,0.08539728676332319
EAS_z,null,-0.34340639533183653
EAS_z,null,0.19916994936550597
EAS_z,null,-0.12707811981438158
EAS_z,null,0.18029204116439734
EAS_z,null,-0.033804272161377685
EAS_z,null,0.027601459967508138
EAS_z,null,0.29300858511286176
EAS_z,null,-0.032110536656007944
EAS_z,null,0.15195651615723335
EAS_z,null,-0.4213574809270042
EAS_z,null,0.2717861171559808
EAS_z,null,0.130378104865244
EAS_z,null,0.0021135338311869126
EAS_z,null,0.033094288877823674
EAS_z,null,0.12565829798813197
EAS_z,null,0.04097359605352788
EAS_z,null,-0.20964244028166534
EAS_z,null,-0.3563949835402391
EAS_z,null,0.2088075537351859
EAS_z,null,0.10296149904062343
EAS_z,null,-0.02218231666851758
EAS_z,null,0.2990528745920857
EAS_z,null,0.19785646381148503
EAS_z,null,0.02304663811961662
EAS_z,null,0.012525788096754583
EAS_z,null,-0.08202185890802219
EAS_z,null,-0.020367667248622837
EAS_z,null,-0.1367809609903459
EAS_z,null,-0.006117825120948056
EAS_z,null,0.12265476941963661
EAS_z,null,-0.07766888519183988
EAS_z,null,0.14718056724767342
EAS_z,null,-0.021707311032793775
EAS_z,null,-0.054952923330868826
EAS_z,null,0.0457531364239999
EAS_z,null,-0.34381091742001846
EAS_z,null,0.15148626836117174
EAS_z,null,-0.16293654243495265
EAS_z,null,-0.0917588995190041
EAS_z,null,0.3009257486130746
EAS_z,null,-0.01604759513185098
EAS_z,null,0.29376483241560236
EAS_z,null,0.3425477549722631
EAS_z,null,0.05610536334842409
EAS_z,null,0.08595821938397792
EAS_z,null,0.10889928286731713
EAS_z,null,0.3053891899608603
EAS_z,null,0.08989008701907421
EAS_z,null,-0.18641684533408429
EAS_z,null,0.020743257540761333
EAS_z,null,0.02096867448740323
EAS_z,null,-0.30268801937326034
EAS_z,null,0.1284419204901065
EAS_z,null,-0.022688468396149842
EAS_z,null,-0.044961331121682706
EAS_z,null,-0.3233233259198732
EAS_z,null,-0.23932280706314124
EAS_z,null,0.027754164222394708
EAS_z,null,0.3549080685134344
EAS_z,null,-0.24390376693381557
EAS_z,null,0.19852667539396357
EAS_z,null,-0.044368155351792095
EAS_z,null,-0.09217511126462635
EAS_z,null,0.4052959877517953
EAS_z,null,0.1399284634049321
EAS_z,null,0.28920479822804435
EAS_z,null,0.05409711440459041
EAS_z,null,-0.08070978416681819
EAS_z,null,0.18147369058013324
EAS_z,null,0.037312459312270896
EAS_z,null,-0.13197547043323976
EAS_z,null,0.12285857651100737
EAS_z,null,-0.050938723067642425
EAS_z,null,0.03539344514618623
EAS_z,null,0.295312792839966
EAS_z,null,0.016003852256102055
EAS_z,null,-0.12622227354315838
EAS_z,null,-0.42435505726232103
EAS_z,null,0.19774433897798538
EAS_z,null,-0.07725354311865777
EAS_z,null,0.3650068152345379
EAS_z,null,-0.24160761035888906
EAS_z,null,0.12906189757147754
EAS_z,null,0.19410894671448478
EAS_z,null,-0.3881413449016653
EAS_z,null,0.02865237650360569
EAS_z,null,-0.18451521652103445
EAS_z,null,-0.1442752306923777
EAS_z,null,0.05343028984184073
EAS_z,null,0.01732714945408389
EAS_z,null,0.04631521006838634
EAS_z,null,-0.06653683814867499
EAS_z,null,-0.19705859163747952
EAS_z,null,-0.22016351462446745
EAS_z,null,-0.20414343052041248
EAS_z,null,0.04116064617675701
EAS_z,null,-0.09662825759860576
EAS_z,null,-0.0235154233795024
EAS_z,null,0.26506970196445434
EAS_z,null,-0.08182044919681625
EAS_z,null,0.3691506247850615
EAS_z,null,-0.012781171230270902
EAS_z,null,-0.012676811229128499
EAS_z,null,-0.46293407704436884
EAS_z,null,0.13185977742654315
EAS_z,null,0.09234166744291872
EAS_z,null,0.0584118968745174
EAS_z,null,-0.29012415513367806
EAS_z,null,-0.37950332921834795
EAS_z,null,-0.3118647895777238
EAS_z,null,0.07114736264396944
EAS_z,null,0.09233478639284523
EAS_z,null,0.15144834019385303
EAS_z,null,0.01711863731941547
EAS_z,null,0.16768921748354934
EAS_z,null,-0.1485833249139843
EAS_z,null,-0.39508174278053365
EAS_z,null,0.17233373071948707
EAS_z,null,0.29475313696018857
EAS_z,null,-0.30832033985584345
EAS_z,null,-0.24396408015457177
EAS_z,null,-0.05639232776418957
EAS_z,null,0.2642399179304985
EAS_z,null,0.49944155522950767
EAS_z,null,0.19258515926158956
EAS_z,null,-0.18210292097373115
EAS_z,null,-0.1535557928147504
EAS_z,null,0.08764255802130773
EAS_z,null,-0.3796617787219462
EAS_z,null,0.25907729823056647
EAS_z,null,-0.4195286082970312
EAS_z,null,-0.050235928249240266
EAS_z,null,0.05817949249720559
EAS_z,null,-0.060572184476063336
EAS_z,null,-0.03504514316378914
EAS_z,null,-0.0448732744904471
EAS_z,null,0.0903944117737871
EAS_z,null,-0.07624720710327762
EAS_z,null,-0.03738137071151542
EAS_z,null,-0.0013869713214095258
EAS_z,null,-0.11391339841762987
EAS_z,null,0.1773091502210226
EAS_z,null,0.031969177643728135
EAS_z,null,0.16505554187807464
EAS_z,null,-0.0645711445097157
EAS_z,null,-0.35175260967435623
EAS_z,null,-0.26574684711668645
EAS_z,null,0.13134838726109355
EAS_z,null,-0.2812578770410566
EAS_z,null,-0.28687892166101975
EAS_z,null,0.04485967023156139
EAS_z,null,-0.2690595875524327
EAS_z,null,-0.12294335537600705
EAS_z,null,-0.29700963282362675
EAS_z,null,-0.22933230782983452
EAS_z,null,0.23982341524749273
EAS_z,null,-0.10691651535790073
EAS_z,null,-0.03548440831396827
EAS_z,null,0.05617200101161798
EAS_z,null,-0.08606216184632859
EAS_z,null,0.06019281151112494
EAS_z,null,-0.1604934168909951
EAS_z,null,-0.09922790331352246
EAS_z,null,0.043449928986523924
ECV_z,null,0.15500167483282562
ECV_z,null,-0.36620003336304735
ECV_z,null,0.09162419721144385
ECV_z,null,-0.20305001013473498
ECV_z,null,-0.23102710334028098
ECV_z,null,-0.09064770178260105
ECV_z,null,0.17619546940763584
ECV_z,null,-0.12341029516821564
ECV_z,null,-0.2335214934370217
ECV_z,null,0.23131921003503947
ECV_z,null,0.051280747945696176
ECV_z,null,0.3146127228813108
ECV_z,null,-0.3131781013195934
ECV_z,null,0.09478247867370956
ECV_z,null,-0.28179548597413057
ECV_z,null,0.30589692851146494
ECV_z,null,0.3720867847872166
ECV_z,null,0.37842924041016485
ECV_z,null,-0.054160289941248066
ECV_z,null,0.08053107647689592
ECV_z,null,0.18180731187262536
ECV_z,null,0.09588642222403887
ECV_z,null,-0.1554445578998991
ECV_z,null,0.2061594408069818
ECV_z,null,0.15321676387332933
ECV_z,null,-0.24939449047546441
ECV_z,null,0.4176567621473752
ECV_z,null,0.14044858682979752
ECV_z,null,0.3870286852364933
ECV_z,null,-0.07020214279570583
ECV_z,null,0.20639229132332046
ECV_z,null,-0.12867267728924683
ECV_z,null,0.13675885798296822
ECV_z,null,-0.09683186418386833
ECV_z,null,0.35928789009286793
ECV_z,null,0.2209260294835444
ECV_z,null,0.25943465666234905
ECV_z,null,-0.17235976420760407
ECV_z,null,0.08843519833306583
ECV_z,null,-0.21879050089762103
ECV_z,null,-0.38061361418811784
ECV_z,null,-0.14571589362088172
ECV_z,null,-0.22644669648175006
ECV_z,null,-0.03514900877887246
ECV_z,null,0.11362590042775539
ECV_z,null,0.20212905996667652
ECV_z,null,0.43783998806793006
ECV_z,null,-0.21524031507870428
ECV_z,null,-0.13711992167709866
ECV_z,null,0.011168230163035045
ECV_z,null,-0.17681919921348718
ECV_z,null,0.023635080625312686
ECV_z,null,-0.362259309655114
ECV_z,null,-0.272235810105825
ECV_z,null,0.2585119705952667
ECV_z,null,-0.46360498954486645
ECV_z,null,-0.4269025094269648
ECV_z,null,-0.011705733732916121
ECV_z,null,-0.017077437228938668
ECV_z,null,-0.19302304587538993
ECV_z,null,0.1003687408295694
ECV_z,null,0.03918715853811106
ECV_z,null,-0.05991465332385098
ECV_z,null,-0.20308100432636775
ECV_z,null,-0.14681636383942873
ECV_z,null,-0.00505111612024633
ECV_z,null,0.02593089447771092
ECV_z,null,-0.20207156051182262
ECV_z,null,-0.2129264132168281
ECV_z,null,0.6201475083695666
ECV_z,null,0.23233123744182102
ECV_z,null,0.0913163556759859
ECV_z,null,-0.047971198826359765
ECV_z,null,0.2595135702644881
ECV_z,null,-0.13656924498098227
ECV_z,null,0.29369016560722216
ECV_z,null,0.10274260544398503
ECV_z,null,-0.07415936621547974
ECV_z,null,-0.13517508142901002
ECV_z,null,0.2845510945544262
ECV_z,null,-0.5271148425826067
ECV_z,null,0.18669509967980688
ECV_z,null,0.5870035900294795
ECV_z,null,-0.3164875074070704
ECV_z,null,0.33076386675894165
ECV_z,null,0.1701256368670057
ECV_z,null,0.4757925199915378
ECV_z,null,-0.0707313583310899
ECV_z,null,0.07194822982842294
ECV_z,null,-0.29008414293609563
ECV_z,null,0.05341342944433048
ECV_z,null,0.014287498310753472
ECV_z,null,-0.26356055363883674
ECV_z,null,-0.08405460309654166
ECV_z,null,0.051825427873565734
ECV_z,null,-0.005248093808649483
ECV_z,null,0.13397105694521597
ECV_z,null,-0.061914203841248336
ECV_z,null,0.26449544481867077
ECV_z,null,0.13006584658741982
ECV_z,null,0.10208534774566552
ECV_z,null,0.18673491662240027
ECV_z,null,0.06178553807013303
ECV_z,null,-0.15524423548624583
ECV_z,null,0.11393648755864628
ECV_z,null,0.00872299207511931
ECV_z,null,-0.15589855049913426
ECV_z,null,-0.1837491309717292
ECV_z,null,-0.07088986151790722
ECV_z,null,-0.24335527124851122
ECV_z,null,-0.14213149328390362
ECV_z,null,0.1537610061252421
ECV_z,null,-0.13797038795287545
ECV_z,null,0.06149522171666682
ECV_z,null,-0.05153061707740068
ECV_z,null,-0.09725922745630396
ECV_z,null,-0.19823650334503456
ECV_z,null,0.016888892589583357
ECV_z,null,0.11130885802216532
ECV_z,null,-0.029839389973897505
ECV_z,null,-0.12454540449443675
ECV_z,null,-0.024144389722419432
ECV_z,null,-0.2787380221608595
ECV_z,null,-0.07033178552207815
ECV_z,null,-0.11670370780998626
ECV_z,null,-0.08736712510626736
ECV_z,null,0.41390428629976583
ECV_z,null,-0.23030573666951112
ECV_z,null,0.05047389760401882
ECV_z,null,-0.07979402474814232
ECV_z,null,-0.1256162584391113
ECV_z,null,-0.21612294553176678
ECV_z,null,-0.14854480078559892
ECV_z,null,0.051051477010466334
ECV_z,null,-0.36465147950453186
ECV_z,null,-0.12299598220365869
ECV_z,null,-0.05117149123288988
ECV_z,null,0.14795871174468223
ECV_z,null,-0.017891858970479093
ECV_z,null,-0.44194657767102463
ECV_z,null,0.16763300347829174
ECV_z,null,-0.016834330778054123
ECV_z,null,0.014262398717070322
ECV_z,null,-0.05326681125142307
ECV_z,null,0.3108493875440242
ECV_z,null,-0.4058993662853111
ECV_z,null,0.06492531255401963
ECV_z,null,-0.3030794203743006
ECV_z,null,0.12871305298391442
ECV_z,null,-0.07559913090699182
ECV_z,null,-0.027835535332845034
ECV_z,null,-0.21688903143224525
ECV_z,null,-0.1861009264834184
ECV_z,null,-0.2737774713256126
ECV_z,null,-0.11952329404339543
ECV_z,null,-0.033399302571430055
ECV_z,null,0.3557720844932609
ECV_z,null,-0.07830899989632656
ECV_z,null,0.17483879473102878
ECV_z,null,0.0018372346638870906
ECV_z,null,-0.33473453952501503
ECV_z,null,0.17856014824946612
ECV_z,null,-0.13353868007482866
ECV_z,null,-0.2683003529692997
ECV_z,null,-0.16926516253064167
ECV_z,null,-0.3500269479026673
ECV_z,null,-0.07638022579672103
ECV_z,null,0.20121156591167486
ECV_z,null,-0.05349953507601033
ECV_z,null,0.029583843903951634
ECV_z,null,0.0231957400915081
ECV_z,null,0.067280849043063
ECV_z,null,0.1418544079900718
ECV_z,null,0.2177502320284147
ECV_z,null,-0.20227770084506994
ECV_z,null,-0.23602269143618962
ECV_z,null,-0.2134700615785138
ECV_z,null,-0.11986035019521128
ECV_z,null,0.04936759041702199
ECV_z,null,-0.2580138377382713
ECV_z,null,-0.28005463743208975
ECV_z,null,-0.2456963784216432
ECV_z,null,0.011652208166120828
ECV_z,null,0.027196339601178177
ECV_z,null,0.2213276043870142
ECV_z,null,-0.06410326117923329
ECV_z,null,0.04040447992940393
ECV_z,null,-0.15574498974961085
ECV_z,null,0.2877470553852265
ECV_z,null,-0.10068749126131968
ECV_z,null,0.1939907196842906
ECV_z,null,0.06826167512461506
ECV_z,null,0.5152357881209749
ECV_z,null,0.2781822620291614
ECV_z,null,0.30006910396260555
ECV_z,null,0.281015402719071
ECV_z,null,0.19679325110163404
ECV_z,null,0.10733636159000164
ECV_z,null,-0.23109570384943473
ECV_z,null,-0.40661643893687144
ECV_z,null,0.15988455986486882
ECV_z,null,0.09258434528161993
ECV_z,null,-0.003113624282880047
ECV_z,null,0.2094913442397376
ECV_z,null,-0.012066304165276792
ECV_z,null,-0.3664786142553044
ECV_z,null,0.19011777845092712
ECV_z,null,0.13242107656402702
ECV_z,null,0.1308965004631932
ECV_z,null,-0.3376465550283314
ECV_z,null,0.1047564822478712
ECV_z,null,0.37454833040318986
ECV_z,null,0.2754873180177798
ECV_z,null,0.37492995911913324
ECV_z,null,0.3170970033339524
ECV_z,null,0.3325172809892775
ECV_z,null,-0.3727578447880732
ECV_z,null,0.15194804026028685
ECV_z,null,0.39892449951250764
ECV_z,null,0.12821901712498548
ECV_z,null,-0.19835422482977705
ECV_z,null,0.25207178976678424
ECV_z,null,-0.29451658334696623
ECV_z,null,-0.20216591627362357
ECV_z,null,0.04508599123762318
ECV_z,null,0.2877860553657638
ECV_z,null,0.0038903006155613655
ECV_z,null,-0.03822675088880039
ECV_z,null,0.1357944005583963
ECV_z,null,0.07197310398619747
ECV_z,null,0.0747618844722252
ECV_z,null,-0.11769074351096415
ECV_z,null,-0.21325431608427306
ECV_z,null,-0.2475831793150284
ECV_z,null,-0.049783509650684045
ECV_z,null,-0.09104930318741336
ECV_z,null,-0.08000179007834084
ECV_z,null,0.11656079471307501
ECV_z,null,0.03489239409994281
ECV_z,null,0.08496251834985129
ECV_z,null,0.23305670137235496
ECV_z,null,0.09514072343751066
ECV_z,null,-0.07175457647374933
ECV_z,null,0.25978554963322015
ECV_z,null,-0.262668061699402
ECV_z,null,0.250032117149417
ECV_z,null,-0.014266958139040472
ECV_z,null,-0.00979917323845691
ECV_z,null,0.15897140314644334
ECV_z,null,-0.17742092927395883
ECV_z,null,0.21301669029098888
ECV_z,null,0.4102898452956545
ECV_z,null,0.016235767477510182
ECV_z,null,-0.09654146917445897
ECV_z,null,0.1899026104108961
ECV_z,null,-0.3401752058006707
ECV_z,null,0.11109382492704525
ECV_z,null,0.05274199180430675
ECV_z,null,0.20099623016223575
ECV_z,null,-0.226439498424837
ECV_z,null,0.09627989088823784
ECV_z,null,0.273549874713933
ECV_z,null,-0.3830172344267819
ECV_z,null,-0.33216149748698737
ECV_z,null,0.36042067832307817
ECV_z,null,-0.008376343699663084
ECV_z,null,-0.21920145664580348
ECV_z,null,0.11056323250111137
ECV_z,null,-0.2292560019030582
ECV_z,null,0.19839432487687184
ECV_z,null,0.03834847528613705
ECV_z,null,0.06425552356189883
ECV_z,null,0.04680036955684486
ECV_z,null,0.09660927992673395
ECV_z,null,-0.39647733831289694
ECV_z,null,-0.07095641011130671
ECV_z,null,-0.013229435941650894
ECV_z,null,-0.1676631170215652
ECV_z,null,0.07323039550117703
ECV_z,null,-0.032653983774620365
ECV_z,null,-0.2359585627978754
ECV_z,null,0.10895737425441568
ECV_z,null,0.000869276826991185
ECV_z,null,0.00010459075812187123
ECV_z,null,0.02954834013662943
ECV_z,null,-0.0013112723685898807
ECV_z,null,0.05107417214892582
ECV_z,null,0.029979104161689786
ECV_z,null,-0.2486893775096902
ECV_z,null,0.004942729733727971
ECV_z,null,0.3081438399523849
ECV_z,null,-0.06575500960230862
ECV_z,null,-0.1914793129314227
ECV_z,null,-0.5469463257362964
ECV_z,null,0.15651543140813812
ECV_z,null,-0.016264068997202074
ECV_z,null,-0.10424020327306814
ECV_z,null,0.17399159301577327
ECV_z,null,-0.23043440663399792
ECV_z,null,-0.22698816326830748
ACI_z,null,-0.25212104185779827
ACI_z,null,0.20131135568503122
ACI_z,null,0.10284226070903661
ACI_z,null,-0.16475280165005926
ACI_z,null,-0.07197494348724677
ACI_z,null,-0.046893857372763005
ACI_z,null,0.06025743851601496
ACI_z,null,-0.4057010902489094
ACI_z,null,0.123571283197161
ACI_z,null,-0.11218755200549906
ACI_z,null,-0.19135392398175552
ACI_z,null,0.00794248228198031
ACI_z,null,-0.17420189898373442
ACI_z,null,0.2483583497408863
ACI_z,null,0.05631297612732117
ACI_z,null,-0.012115702926005167
ACI_z,null,-0.18480336847612241
ACI_z,null,-0.07384688183019261
ACI_z,null,-0.06023352077140079
ACI_z,null,0.026220407515146725
ACI_z,null,0.09297136625350773
ACI_z,null,0.19356406305800114
ACI_z,null,0.3028750292497227
ACI_z,null,-0.1290726046920859
ACI_z,null,0.11643733837205274
ACI_z,null,0.0066741313351721095
ACI_z,null,-0.07210271930722639
ACI_z,null,-0.15367741774594218
ACI_z,null,0.03617041448823243
ACI_z,null,-0.24605189379256492
ACI_z,null,-0.17306406603018304
ACI_z,null,0.02337347666749159
ACI_z,null,-0.2831054344433756
ACI_z,null,-0.01290823426451742
ACI_z,null,-0.018142652292084303
ACI_z,null,0.1923126314096921
ACI_z,null,0.06410918053660865
ACI_z,null,0.03267502191754686
ACI_z,null,0.22361410182600744
ACI_z,null,0.20366561918977075
ACI_z,null,-0.19488626616823182
